session,search,position,product
7f97c1ffe39e5899/5,1,22,3106
7f97c1ffe39e5899/5,1,23,3235
7f97c1ffe39e5899/5,1,24,3017
7f97c1ffe39e5899/5,1,25,3101
7f97c1ffe39e5899/6,1,1,3014
7f97c1ffe39e5899/6,1,2,3003
7f97c1ffe39e5899/6,1,3,3015
7f97c1ffe39e5899/6,1,4,3117
7f97c1ffe39e5899/6,1,5,3146
7f97c1ffe39e5899/6,1,6,3034
7f97c1ffe39e5899/6,1,7,3015
7f97c1ffe39e5899/6,1,8,3016
ddba76acb6df3d32/2,1,1,3025
ddba76acb6df3d32/2,1,2,3026
ddba76acb6df3d32/2,1,3,3393
ddba76acb6df3d32/2,1,4,3057
ddba76acb6df3d32/2,1,5,3007
ddba76acb6df3d32/3,1,1,3118
ddba76acb6df3d32/3,1,2,3100
ddba76acb6df3d32/3,1,3,3119
ddba76acb6df3d32/3,1,4,2992
ddba76acb6df3d32/3,1,5,2986
ddba76acb6df3d32/3,1,6,3012
ddba76acb6df3d32/3,1,7,3051
ddba76acb6df3d32/3,1,8,3120
ddba76acb6df3d32/3,1,9,3152
ddba76acb6df3d32/3,1,10,3219
ddba76acb6df3d32/3,1,11,3008
ddba76acb6df3d32/3,1,12,3214
ddba76acb6df3d32/3,1,13,3120
ddba76acb6df3d32/3,1,14,3229
ddba76acb6df3d32/3,1,15,3217
ddba76acb6df3d32/3,1,16,3000
ddba76acb6df3d32/3,1,17,3005
ddba76acb6df3d32/3,1,18,2977
ddba76acb6df3d32/3,1,19,3021
ddba76acb6df3d32/3,1,20,3238
1c6395120512cc0c/1,1,1,3014
1c6395120512cc0c/1,1,2,3175
1c6395120512cc0c/1,1,3,3055
1c6395120512cc0c/1,1,4,3086
1c6395120512cc0c/1,1,5,3157
1c6395120512cc0c/4,1,1,3117
1c6395120512cc0c/4,1,2,3231
1c6395120512cc0c/4,1,3,3101
1c6395120512cc0c/4,1,4,3152
1c6395120512cc0c/4,1,5,3172
1c6395120512cc0c/4,1,6,3038
1c6395120512cc0c/4,1,7,3192
1c6395120512cc0c/4,1,8,3203
1c6395120512cc0c/4,1,9,3263
1c6395120512cc0c/4,1,10,2993
1c6395120512cc0c/4,1,11,2994
1c6395120512cc0c/4,1,12,4274
1c6395120512cc0c/4,1,13,2977
1c6395120512cc0c/4,1,14,2995
1c6395120512cc0c/4,1,15,2996
1c6395120512cc0c/4,1,16,2997
1c6395120512cc0c/4,1,17,2998
1c6395120512cc0c/4,1,18,2999
1c6395120512cc0c/4,1,19,3264
1c6395120512cc0c/4,1,20,3000
1c6395120512cc0c/4,1,21,3265
1c6395120512cc0c/4,1,22,3226
1c6395120512cc0c/4,1,23,3218
1c6395120512cc0c/7,1,1,3085
1c6395120512cc0c/7,1,2,3176
1c6395120512cc0c/7,1,3,3086
1c6395120512cc0c/7,1,4,3096
1c6395120512cc0c/7,1,5,3030
1c6395120512cc0c/7,1,6,3087
1c6395120512cc0c/8,1,1,3037
1c6395120512cc0c/8,1,2,3048
1c6395120512cc0c/8,1,3,3200
1c6395120512cc0c/8,1,4,3259
1c6395120512cc0c/8,1,5,3036
1c6395120512cc0c/8,1,6,3164
1c6395120512cc0c/8,1,7,3212
1c6395120512cc0c/8,1,8,3242
1c6395120512cc0c/8,1,9,3127
1c6395120512cc0c/8,1,10,3155
1c6395120512cc0c/8,1,11,3156
1c6395120512cc0c/8,1,12,2982
1c6395120512cc0c/8,1,13,3130
1c6395120512cc0c/8,1,14,3082
1c6395120512cc0c/8,1,15,3157
bdc55ba5f252b99b/3,1,1,2893
bdc55ba5f252b99b/3,1,2,1789
bdc55ba5f252b99b/3,1,3,1794
bdc55ba5f252b99b/3,1,4,3473
bdc55ba5f252b99b/3,1,5,2419
bdc55ba5f252b99b/3,1,6,1396
bdc55ba5f252b99b/3,1,7,2828
bdc55ba5f252b99b/3,1,8,3512
bdc55ba5f252b99b/3,1,9,3563
bdc55ba5f252b99b/3,1,10,2402
bdc55ba5f252b99b/3,1,11,2511
bdc55ba5f252b99b/3,1,12,319
4a429fdf8b19fa20/5,1,1,3174
4a429fdf8b19fa20/5,1,2,3175
4a429fdf8b19fa20/5,1,3,3117
4a429fdf8b19fa20/5,1,4,3124
4a429fdf8b19fa20/5,1,5,3110
4a429fdf8b19fa20/5,1,6,3034
4a429fdf8b19fa20/5,1,7,3154
4a429fdf8b19fa20/5,1,8,3040
4a429fdf8b19fa20/5,1,9,3245
4a429fdf8b19fa20/6,1,1,3117
4a429fdf8b19fa20/6,1,2,3124
4a429fdf8b19fa20/6,1,3,3110
4a429fdf8b19fa20/6,1,4,3034
4a429fdf8b19fa20/6,1,5,3154
4a429fdf8b19fa20/6,1,6,3040
4a429fdf8b19fa20/6,1,7,3245
4a429fdf8b19fa20/6,1,8,3119
f30bd9e8bd7d506b/2,1,1,2977
f30bd9e8bd7d506b/2,1,2,3014
f30bd9e8bd7d506b/2,1,3,3056
f30bd9e8bd7d506b/2,1,4,3245
f30bd9e8bd7d506b/2,1,5,3214
f30bd9e8bd7d506b/2,1,6,3120
f30bd9e8bd7d506b/2,1,7,3119
f30bd9e8bd7d506b/2,1,8,3250
f30bd9e8bd7d506b/2,1,9,3217
f30bd9e8bd7d506b/2,1,10,3117
f30bd9e8bd7d506b/2,1,11,3174
f30bd9e8bd7d506b/2,1,12,2982
f30bd9e8bd7d506b/2,1,13,3175
f30bd9e8bd7d506b/3,1,1,3157
f30bd9e8bd7d506b/3,1,2,3030
f30bd9e8bd7d506b/3,1,3,3096
f30bd9e8bd7d506b/3,1,4,3174
f30bd9e8bd7d506b/3,1,5,3119
f30bd9e8bd7d506b/3,1,6,3120
f30bd9e8bd7d506b/3,1,7,2977
f30bd9e8bd7d506b/4,1,1,3218
f30bd9e8bd7d506b/4,1,2,3040
f30bd9e8bd7d506b/4,1,3,3012
f30bd9e8bd7d506b/4,1,4,3056
f30bd9e8bd7d506b/4,1,5,2982
f30bd9e8bd7d506b/4,1,6,3175
f30bd9e8bd7d506b/4,1,7,3100
f30bd9e8bd7d506b/4,1,8,3034
afd9709341a24690/3,1,1,3344
afd9709341a24690/3,1,2,3192
afd9709341a24690/3,1,3,3203
afd9709341a24690/3,1,4,3264
afd9709341a24690/3,1,5,3265
afd9709341a24690/3,1,6,3276
afd9709341a24690/3,1,7,3278
afd9709341a24690/3,1,8,3277
afd9709341a24690/3,1,9,3378
afd9709341a24690/3,1,10,3219
afd9709341a24690/3,1,11,3274
afd9709341a24690/4,1,1,3004
afd9709341a24690/4,1,2,3089
afd9709341a24690/4,1,3,3101
afd9709341a24690/5,1,1,3126
afd9709341a24690/5,1,2,3027
afd9709341a24690/5,1,3,3204
afd9709341a24690/5,1,4,3044
afd9709341a24690/5,1,5,3087
afd9709341a24690/5,1,6,3085
afd9709341a24690/5,1,7,3086
afd9709341a24690/5,1,8,3000
afd9709341a24690/5,1,9,3216
afd9709341a24690/5,1,10,3088
afd9709341a24690/5,1,11,3099
afd9709341a24690/5,1,12,3048
afd9709341a24690/5,1,13,3123
afd9709341a24690/5,1,14,3187
afd9709341a24690/5,1,15,3210
afd9709341a24690/5,1,16,3046
afd9709341a24690/5,1,17,3205
afd9709341a24690/5,1,18,2986
afd9709341a24690/5,1,19,3093
afd9709341a24690/5,1,20,3022
afd9709341a24690/5,1,21,3032
afd9709341a24690/5,1,22,3270
afd9709341a24690/5,1,23,3141
5f65fd2107a79f42/1,1,1,3231
5f65fd2107a79f42/1,1,2,3098
5f65fd2107a79f42/1,1,3,3068
5f65fd2107a79f42/1,1,4,3141
5f65fd2107a79f42/1,1,5,3055
5f65fd2107a79f42/1,1,6,3126
5f65fd2107a79f42/1,1,7,3122
5f65fd2107a79f42/1,1,8,3121
5f65fd2107a79f42/1,1,9,3144
5f65fd2107a79f42/1,1,10,3145
5f65fd2107a79f42/1,1,11,3123
5f65fd2107a79f42/1,1,12,3124
5f65fd2107a79f42/1,1,13,3125
127c54ad5cefb75f/2,1,1,347
127c54ad5cefb75f/2,1,2,1402
127c54ad5cefb75f/2,1,3,3292
127c54ad5cefb75f/2,1,4,3446
0cfbcb9c19cb6fe0/1,1,1,2986
0cfbcb9c19cb6fe0/1,1,2,2987
0cfbcb9c19cb6fe0/1,1,3,2988
0cfbcb9c19cb6fe0/1,1,4,2989
0cfbcb9c19cb6fe0/1,1,5,2990
0cfbcb9c19cb6fe0/1,1,6,2991
0cfbcb9c19cb6fe0/1,1,7,2992
0cfbcb9c19cb6fe0/1,1,8,2980
0cfbcb9c19cb6fe0/1,1,9,2993
0cfbcb9c19cb6fe0/1,1,10,2994
0cfbcb9c19cb6fe0/1,1,11,2977
0cfbcb9c19cb6fe0/1,1,12,2995
0cfbcb9c19cb6fe0/1,1,13,2996
0cfbcb9c19cb6fe0/1,1,14,2997
0cfbcb9c19cb6fe0/1,1,15,2998
0cfbcb9c19cb6fe0/1,1,16,2999
0cfbcb9c19cb6fe0/1,1,17,3000
5c54a74942bcad06/1,1,1,3003
5c54a74942bcad06/1,1,2,3157
5c54a74942bcad06/1,1,3,3100
5c54a74942bcad06/1,1,4,3143
5c54a74942bcad06/1,1,5,3086
5c54a74942bcad06/1,1,6,3085
5c54a74942bcad06/1,1,7,3087
5c54a74942bcad06/1,1,8,3124
5c54a74942bcad06/1,1,9,3204
5c54a74942bcad06/1,1,10,3153
5c54a74942bcad06/1,1,11,3219
5c54a74942bcad06/1,1,12,3163
5c54a74942bcad06/1,1,13,3118
5c54a74942bcad06/1,1,14,3175
5c54a74942bcad06/1,1,15,3173
5c54a74942bcad06/1,1,16,3126
5c54a74942bcad06/1,1,17,3176
5c54a74942bcad06/1,1,18,3088
7e4997ca029d2151/1,1,1,2456
7e4997ca029d2151/1,1,2,662
7e4997ca029d2151/1,1,3,3335
7e4997ca029d2151/1,1,4,2377
7e4997ca029d2151/1,1,5,2185
7e4997ca029d2151/1,1,6,3336
7e4997ca029d2151/1,1,7,2578
7e4997ca029d2151/1,1,8,2730
7e4997ca029d2151/1,1,9,3337
7e4997ca029d2151/1,1,10,3338
7e4997ca029d2151/1,1,11,1847
7e4997ca029d2151/1,1,12,1779
7e4997ca029d2151/1,1,13,1852
7e4997ca029d2151/1,1,14,2035
7e4997ca029d2151/1,1,15,2442
5e459761593d204b/9,1,1,665
5e459761593d204b/9,1,2,3279
5e459761593d204b/9,1,3,1739
5e459761593d204b/9,1,4,133
5e459761593d204b/9,1,5,1587
5e459761593d204b/9,1,6,1913
5e459761593d204b/9,1,7,2815
5e459761593d204b/9,1,8,2829
5e459761593d204b/9,1,9,1018
5e459761593d204b/9,1,10,939
5e459761593d204b/10,1,1,665
5e459761593d204b/10,1,2,3279
5e459761593d204b/10,1,3,1739
5e459761593d204b/10,1,4,133
5e459761593d204b/10,1,5,1587
5e459761593d204b/10,1,6,1913
5e459761593d204b/10,1,7,2815
5e459761593d204b/10,1,8,2829
5e459761593d204b/10,1,9,1018
5e459761593d204b/10,1,10,939
5e459761593d204b/11,1,1,1591
5e459761593d204b/11,1,2,3426
5e459761593d204b/11,1,3,2331
5e459761593d204b/11,1,4,2053
5e459761593d204b/12,1,1,392
5e459761593d204b/12,1,2,154
5e459761593d204b/12,1,3,301
5e459761593d204b/12,1,4,587
5e459761593d204b/12,1,5,344
5e459761593d204b/12,1,6,1216
5e459761593d204b/12,1,7,171
5e459761593d204b/12,1,8,1437
5e459761593d204b/15,1,1,392
5e459761593d204b/15,1,2,154
5e459761593d204b/15,1,3,301
5e459761593d204b/15,1,4,587
5e459761593d204b/15,1,5,344
5e459761593d204b/15,1,6,1216
5e459761593d204b/15,1,7,171
5e459761593d204b/15,1,8,1437
02bb31bd23558995/1,1,1,3506
02bb31bd23558995/1,1,2,3565
02bb31bd23558995/1,1,3,4334
02bb31bd23558995/1,1,4,3342
02bb31bd23558995/1,1,5,2739
02bb31bd23558995/1,1,6,3520
02bb31bd23558995/1,1,7,3843
02bb31bd23558995/1,1,8,4335
02bb31bd23558995/1,1,9,4336
02bb31bd23558995/1,1,10,4337
bab716ef31a6964a/3,1,1,3085
bab716ef31a6964a/3,1,2,3087
bab716ef31a6964a/3,1,3,3086
bab716ef31a6964a/3,1,4,3153
bab716ef31a6964a/3,1,5,3100
bab716ef31a6964a/3,1,6,3088
bab716ef31a6964a/3,1,7,3014
bab716ef31a6964a/3,1,8,3044
bab716ef31a6964a/3,1,9,3055
bab716ef31a6964a/3,1,10,3017
bab716ef31a6964a/3,1,11,3126
bab716ef31a6964a/3,1,12,3123
bab716ef31a6964a/3,1,13,3009
bab716ef31a6964a/3,1,14,3110
bab716ef31a6964a/3,1,15,2986
bab716ef31a6964a/3,1,16,3102
bab716ef31a6964a/3,1,17,3096
bab716ef31a6964a/3,1,18,3154
bab716ef31a6964a/3,1,19,3099
bab716ef31a6964a/3,1,20,3030
bab716ef31a6964a/4,1,1,3086
bab716ef31a6964a/4,1,2,3092
bab716ef31a6964a/4,1,3,3217
bab716ef31a6964a/4,1,4,3245
bab716ef31a6964a/4,1,5,3030
bab716ef31a6964a/4,1,6,3153
bab716ef31a6964a/4,1,7,3117
b149bc6d12ad9296/1,1,1,3028
b149bc6d12ad9296/1,1,2,3153
b149bc6d12ad9296/1,1,3,3092
b149bc6d12ad9296/1,1,4,3150
b149bc6d12ad9296/1,1,5,3102
b149bc6d12ad9296/1,1,6,2988
b149bc6d12ad9296/1,1,7,3000
b149bc6d12ad9296/1,1,8,3123
b149bc6d12ad9296/1,1,9,3099
b149bc6d12ad9296/1,1,10,3088
b149bc6d12ad9296/1,1,11,3048
b149bc6d12ad9296/1,1,12,3187
b149bc6d12ad9296/1,1,13,3210
b149bc6d12ad9296/1,1,14,3046
b149bc6d12ad9296/1,1,15,2986
b149bc6d12ad9296/1,1,16,3093
b149bc6d12ad9296/1,1,17,3022
b149bc6d12ad9296/1,1,18,3029
b149bc6d12ad9296/1,1,19,3158
b149bc6d12ad9296/1,1,20,3270
b149bc6d12ad9296/1,1,21,3051
b149bc6d12ad9296/1,1,22,3208
b149bc6d12ad9296/1,1,23,2993
3e40e9f40c1228a0/1,1,1,3114
3e40e9f40c1228a0/1,1,2,3231
3e40e9f40c1228a0/1,1,3,3117
3e40e9f40c1228a0/1,1,4,3173
3e40e9f40c1228a0/1,1,5,3174
3e40e9f40c1228a0/1,1,6,3101
3e40e9f40c1228a0/1,1,7,3156
3e40e9f40c1228a0/1,1,8,2992
3e40e9f40c1228a0/1,1,9,3012
3e40e9f40c1228a0/1,1,10,2986
c079bd1703f84dbc/2,1,1,3057
c079bd1703f84dbc/2,1,2,3299
c079bd1703f84dbc/2,1,3,3330
c079bd1703f84dbc/2,1,4,3075
c079bd1703f84dbc/2,1,5,3215
c079bd1703f84dbc/2,1,6,3393
c079bd1703f84dbc/2,1,7,3240
c079bd1703f84dbc/2,1,8,3179
c079bd1703f84dbc/3,1,1,3057
c079bd1703f84dbc/3,1,2,3299
c079bd1703f84dbc/3,1,3,3054
c079bd1703f84dbc/3,1,4,3075
c079bd1703f84dbc/3,1,5,3330
c079bd1703f84dbc/3,1,6,3215
c079bd1703f84dbc/3,1,7,3367
c079bd1703f84dbc/3,1,8,3209
c079bd1703f84dbc/5,1,1,3114
c079bd1703f84dbc/5,1,2,3231
c079bd1703f84dbc/5,1,3,3117
c079bd1703f84dbc/5,1,4,3173
c079bd1703f84dbc/5,1,5,3174
c079bd1703f84dbc/5,1,6,3101
c079bd1703f84dbc/5,1,7,3156
c079bd1703f84dbc/5,1,8,2992
c079bd1703f84dbc/5,1,9,3012
c079bd1703f84dbc/5,1,10,2986
c079bd1703f84dbc/6,1,1,3054
c079bd1703f84dbc/6,1,2,3057
c079bd1703f84dbc/6,1,3,3075
c079bd1703f84dbc/6,1,4,3025
c079bd1703f84dbc/6,1,5,3026
c079bd1703f84dbc/6,1,6,3299
c079bd1703f84dbc/6,1,7,3232
c079bd1703f84dbc/6,1,8,3209
c079bd1703f84dbc/7,1,1,3014
c079bd1703f84dbc/7,1,2,3012
c079bd1703f84dbc/7,1,3,3236
c079bd1703f84dbc/7,1,4,3101
c079bd1703f84dbc/7,1,5,2986
c079bd1703f84dbc/7,1,6,3174
c079bd1703f84dbc/7,1,7,3150
c079bd1703f84dbc/7,1,8,3175
c079bd1703f84dbc/7,1,9,3000
c079bd1703f84dbc/7,1,10,2983
c079bd1703f84dbc/7,1,11,3217
c079bd1703f84dbc/7,1,12,3110
c079bd1703f84dbc/7,1,13,3055
c079bd1703f84dbc/7,1,14,3092
c079bd1703f84dbc/7,1,15,3117
c079bd1703f84dbc/7,1,16,2992
b729bc347cd55609/1,1,1,3014
b729bc347cd55609/1,1,2,3014
b729bc347cd55609/1,1,3,3014
b729bc347cd55609/1,1,4,3015
b729bc347cd55609/1,1,5,3014
b729bc347cd55609/1,1,6,3015
b729bc347cd55609/1,1,7,3016
b729bc347cd55609/1,1,8,3015
b729bc347cd55609/1,1,9,3016
b729bc347cd55609/1,1,10,3014
b729bc347cd55609/2,1,1,3100
b729bc347cd55609/2,1,2,3147
b729bc347cd55609/2,1,3,3034
b729bc347cd55609/2,1,4,3001
b729bc347cd55609/2,1,5,3116
b729bc347cd55609/2,1,6,3195
b729bc347cd55609/2,1,7,3124
b729bc347cd55609/2,1,8,3117
b729bc347cd55609/2,1,9,3194
b729bc347cd55609/2,1,10,3193
b729bc347cd55609/2,1,11,3145
b729bc347cd55609/2,1,12,3002
b729bc347cd55609/2,1,13,3146
b729bc347cd55609/2,1,14,3003
b729bc347cd55609/2,1,15,3239
b729bc347cd55609/3,1,1,2998
b729bc347cd55609/3,1,2,2999
b729bc347cd55609/3,1,3,3264
b729bc347cd55609/3,1,4,3000
b729bc347cd55609/3,1,5,3265
b729bc347cd55609/3,1,6,3226
b729bc347cd55609/3,1,7,3218
b729bc347cd55609/3,1,8,3106
b729bc347cd55609/3,1,9,3235
b729bc347cd55609/3,1,10,3017
b729bc347cd55609/3,1,11,3101
b729bc347cd55609/3,1,12,3192
b729bc347cd55609/3,1,13,3203
b729bc347cd55609/3,1,14,3263
b729bc347cd55609/3,1,15,2993
b729bc347cd55609/3,1,16,2994
b729bc347cd55609/3,1,17,4274
b729bc347cd55609/3,1,18,2977
b729bc347cd55609/3,1,19,2995
b729bc347cd55609/3,1,20,2996
b729bc347cd55609/3,1,21,2997
b729bc347cd55609/4,1,1,3185
b729bc347cd55609/4,1,2,3276
b729bc347cd55609/4,1,3,3105
b729bc347cd55609/4,1,4,3278
b729bc347cd55609/4,1,5,3277
b729bc347cd55609/4,1,6,3378
b729bc347cd55609/4,1,7,3219
b729bc347cd55609/4,1,8,3197
b729bc347cd55609/4,1,9,3031
b729bc347cd55609/4,1,10,3076
b729bc347cd55609/4,1,11,3274
b729bc347cd55609/4,1,12,3120
b729bc347cd55609/4,1,13,3273
b729bc347cd55609/4,1,14,3220
b729bc347cd55609/4,1,15,3256
b729bc347cd55609/4,1,16,3270
b729bc347cd55609/4,1,17,3044
b729bc347cd55609/4,1,18,3411
b729bc347cd55609/4,1,19,3269
b729bc347cd55609/4,1,20,3034
b729bc347cd55609/4,1,21,3124
b729bc347cd55609/4,1,22,3117
b729bc347cd55609/5,1,1,3086
b729bc347cd55609/5,1,2,3087
b729bc347cd55609/5,1,3,3085
b729bc347cd55609/5,1,4,3174
b729bc347cd55609/5,1,5,3088
b729bc347cd55609/5,1,6,3100
b729bc347cd55609/5,1,7,3204
b729bc347cd55609/5,1,8,4274
b729bc347cd55609/5,1,9,3126
b729bc347cd55609/5,1,10,3014
b729bc347cd55609/5,1,11,3096
b729bc347cd55609/5,1,12,3091
b729bc347cd55609/5,1,13,2992
b729bc347cd55609/5,1,14,3030
b729bc347cd55609/5,1,15,3099
b729bc347cd55609/5,1,16,3056
b729bc347cd55609/5,1,17,3270
b729bc347cd55609/5,1,18,3055
b729bc347cd55609/5,1,19,3216
b729bc347cd55609/8,1,1,3014
b729bc347cd55609/8,1,2,3163
b729bc347cd55609/8,1,3,3214
b729bc347cd55609/8,1,4,3010
b729bc347cd55609/8,1,5,3100
b729bc347cd55609/8,1,6,3195
b729bc347cd55609/8,1,7,2992
60d6799e953873f1/1,1,1,392
60d6799e953873f1/1,1,2,154
60d6799e953873f1/1,1,3,301
60d6799e953873f1/1,1,4,587
60d6799e953873f1/1,1,5,344
60d6799e953873f1/1,1,6,1216
60d6799e953873f1/1,1,7,171
60d6799e953873f1/1,1,8,1437
5b6b4efa23b8d3f9/2,1,1,3014
5b6b4efa23b8d3f9/2,1,2,3055
5b6b4efa23b8d3f9/2,1,3,3302
5b6b4efa23b8d3f9/2,1,4,3152
5b6b4efa23b8d3f9/2,1,5,3231
5b6b4efa23b8d3f9/2,1,6,3177
5b6b4efa23b8d3f9/2,1,7,2986
5b6b4efa23b8d3f9/2,1,8,3012
5b6b4efa23b8d3f9/2,1,9,2992
5b6b4efa23b8d3f9/2,1,10,3101
5b6b4efa23b8d3f9/2,1,11,3012
5b6b4efa23b8d3f9/2,1,12,3126
5b6b4efa23b8d3f9/2,1,13,3153
5b6b4efa23b8d3f9/2,1,14,3086
5b6b4efa23b8d3f9/2,1,15,3063
5b6b4efa23b8d3f9/2,1,16,3046
9c85dadcfea9d39a/1,1,1,3100
9c85dadcfea9d39a/1,1,2,3119
9c85dadcfea9d39a/1,1,3,3231
9c85dadcfea9d39a/1,1,4,2994
9c85dadcfea9d39a/1,1,5,3157
9c85dadcfea9d39a/1,1,6,2992
9c85dadcfea9d39a/1,1,7,3012
9c85dadcfea9d39a/1,1,8,3310
9c85dadcfea9d39a/1,1,9,3017
9c85dadcfea9d39a/1,1,10,3096
9c85dadcfea9d39a/1,1,11,3091
9c85dadcfea9d39a/1,1,12,3126
9c85dadcfea9d39a/1,1,13,3030
9c85dadcfea9d39a/1,1,14,3099
9c85dadcfea9d39a/1,1,15,3153
9c85dadcfea9d39a/1,1,16,3055
9c85dadcfea9d39a/1,1,17,2986
2a8c6388f4529cf9/2,1,1,3007
2a8c6388f4529cf9/2,1,2,3082
2a8c6388f4529cf9/2,1,3,3074
2a8c6388f4529cf9/2,1,4,2984
2a8c6388f4529cf9/2,1,5,2981
2a8c6388f4529cf9/2,1,6,3399
2a8c6388f4529cf9/2,1,7,3156
2a8c6388f4529cf9/2,1,8,2992
2a8c6388f4529cf9/2,1,9,3101
2a8c6388f4529cf9/2,1,10,3141
97f820e2753de1d3/1,1,1,3051
97f820e2753de1d3/1,1,2,3014
97f820e2753de1d3/1,1,3,3010
97f820e2753de1d3/1,1,4,3100
97f820e2753de1d3/1,1,5,2992
97f820e2753de1d3/1,1,6,3193
ff73af1c88178db6/1,1,1,3100
ff73af1c88178db6/1,1,2,3119
ff73af1c88178db6/1,1,3,3231
ff73af1c88178db6/1,1,4,2994
ff73af1c88178db6/1,1,5,2992
ff73af1c88178db6/1,1,6,3012
ff73af1c88178db6/1,1,7,3310
ff73af1c88178db6/1,1,8,3082
ff73af1c88178db6/1,1,9,2992
ff73af1c88178db6/1,1,10,3122
ff73af1c88178db6/1,1,11,3013
ff73af1c88178db6/1,1,12,4026
ff73af1c88178db6/1,1,13,3189
ff73af1c88178db6/1,1,14,3237
985a6c1df0333a75/1,1,1,3110
985a6c1df0333a75/1,1,2,3155
985a6c1df0333a75/1,1,3,3339
985a6c1df0333a75/1,1,4,3070
985a6c1df0333a75/1,1,5,3102
985a6c1df0333a75/1,1,6,3200
985a6c1df0333a75/1,1,7,3011
985a6c1df0333a75/1,1,8,3066
985a6c1df0333a75/1,1,9,2977
985a6c1df0333a75/1,1,10,3079
985a6c1df0333a75/1,1,11,3000
985a6c1df0333a75/1,1,12,3218
985a6c1df0333a75/1,1,13,2984
985a6c1df0333a75/1,1,14,3126
985a6c1df0333a75/1,1,15,3173
985a6c1df0333a75/1,1,16,3052
985a6c1df0333a75/1,1,17,3036
985a6c1df0333a75/1,1,18,2981
985a6c1df0333a75/1,1,19,3007
a53a3cac0efed93d/2,1,1,3100
a53a3cac0efed93d/2,1,2,3014
a53a3cac0efed93d/2,1,3,3145
a53a3cac0efed93d/2,1,4,3193
a53a3cac0efed93d/2,1,5,3124
a53a3cac0efed93d/2,1,6,3117
a53a3cac0efed93d/2,1,7,3194
a53a3cac0efed93d/2,1,8,3002
a53a3cac0efed93d/2,1,9,3003
a53a3cac0efed93d/2,1,10,3193
a53a3cac0efed93d/2,1,11,3124
a53a3cac0efed93d/2,1,12,3147
a53a3cac0efed93d/2,1,13,3001
a53a3cac0efed93d/2,1,14,3116
a53a3cac0efed93d/2,1,15,3195
a53a3cac0efed93d/2,1,16,3146
a53a3cac0efed93d/2,1,17,3016
a53a3cac0efed93d/4,1,1,3014
a53a3cac0efed93d/4,1,2,3100
a53a3cac0efed93d/4,1,3,3145
a53a3cac0efed93d/4,1,4,3034
a53a3cac0efed93d/4,1,5,3003
a53a3cac0efed93d/4,1,6,3194
a53a3cac0efed93d/4,1,7,3015
a53a3cac0efed93d/4,1,8,3002
a53a3cac0efed93d/4,1,9,3117
a53a3cac0efed93d/4,1,10,3193
a53a3cac0efed93d/4,1,11,3124
a53a3cac0efed93d/4,1,12,3147
a53a3cac0efed93d/4,1,13,3001
a53a3cac0efed93d/4,1,14,3116
a53a3cac0efed93d/4,1,15,3195
a53a3cac0efed93d/4,1,16,3146
a53a3cac0efed93d/4,1,17,3016
a53a3cac0efed93d/5,1,1,3214
a53a3cac0efed93d/5,1,2,3213
a53a3cac0efed93d/5,1,3,3263
a53a3cac0efed93d/5,1,4,3262
a53a3cac0efed93d/6,1,1,3005
a53a3cac0efed93d/6,1,2,3231
a53a3cac0efed93d/6,1,3,3100
a53a3cac0efed93d/6,1,4,3173
a53a3cac0efed93d/6,1,5,3101
a53a3cac0efed93d/6,1,6,3012
a53a3cac0efed93d/6,1,7,2992
a53a3cac0efed93d/6,1,8,2986
a53a3cac0efed93d/6,1,9,3174
a53a3cac0efed93d/6,1,10,3092
a53a3cac0efed93d/6,1,11,3145
a53a3cac0efed93d/6,1,12,3005
a53a3cac0efed93d/6,1,13,3055
a53a3cac0efed93d/6,1,14,3126
a53a3cac0efed93d/7,1,1,3100
a53a3cac0efed93d/7,1,2,3001
a53a3cac0efed93d/7,1,3,3195
a53a3cac0efed93d/7,1,4,3193
a53a3cac0efed93d/7,1,5,3124
a53a3cac0efed93d/7,1,6,3145
a53a3cac0efed93d/7,1,7,3117
a53a3cac0efed93d/7,1,8,3034
a53a3cac0efed93d/8,1,1,3001
a53a3cac0efed93d/8,1,2,3002
a53a3cac0efed93d/8,1,3,3124
a53a3cac0efed93d/8,1,4,2977
a53a3cac0efed93d/8,1,5,3174
a53a3cac0efed93d/8,1,6,3244
a53a3cac0efed93d/8,1,7,3044
a53a3cac0efed93d/8,1,8,3005
a53a3cac0efed93d/8,1,9,2986
a53a3cac0efed93d/8,1,10,3174
a53a3cac0efed93d/10,1,1,3012
a53a3cac0efed93d/10,1,2,3163
a53a3cac0efed93d/10,1,3,3214
a53a3cac0efed93d/10,1,4,3213
a53a3cac0efed93d/10,1,5,3101
a53a3cac0efed93d/10,1,6,3012
a53a3cac0efed93d/10,1,7,2992
a53a3cac0efed93d/10,1,8,2986
a53a3cac0efed93d/10,1,9,3174
a53a3cac0efed93d/10,1,10,3002
a53a3cac0efed93d/11,1,1,3012
a53a3cac0efed93d/11,1,2,3163
a53a3cac0efed93d/11,1,3,3001
a53a3cac0efed93d/11,1,4,3214
a53a3cac0efed93d/11,1,5,3213
a53a3cac0efed93d/11,1,6,3002
a53a3cac0efed93d/11,1,7,2992
a53a3cac0efed93d/11,1,8,2986
a53a3cac0efed93d/11,1,9,3174
a53a3cac0efed93d/12,1,1,3012
a53a3cac0efed93d/12,1,2,3163
a53a3cac0efed93d/12,1,3,3213
a53a3cac0efed93d/12,1,4,3214
